Race,Race_Grade,Restrict,Mare Limited,Dirt,Course,Distance,Frame,Win,Quinella,Show,Age,Mare,Stallion,P_rank,P_popular,P_restrict,P_marelimit,Jockey_change,Change_from_P_Grass,Change_from_P_Dirt,Change_from_P_Hurdle,P_class_Class,Weight_P_Weight,Distance_P_distance,Week_distance,P_overseas
Kyoto Kinen 2018,2,,,,Kyoto,2200,eight,,1,1,4,,1,7,2,1,,1,,,,1,,-8,15,
Kyoto Kinen 2017,2,,,,Kyoto,2200,one,,,,7,,1,9,9,,,,,,,2,2,-2,3,
Kyoto Kinen 2017,2,,,,Kyoto,2200,two,,,,5,,1,6,5,,,,,,,2,,-2,3,
Kyoto Kinen 2017,2,,,,Kyoto,2200,three,,,1,4,,1,14,1,,,1,,,,1,1,-2,18,1
Kyoto Kinen 2017,2,,,,Kyoto,2200,four,,1,1,7,1,,5,6,,,1,,,,1,-1.5,-2,8,1
Kyoto Kinen 2017,2,,,,Kyoto,2200,five,,,,6,,1,11,14,,,1,,,,2,2,-2,3,
Kyoto Kinen 2017,2,,,,Kyoto,2200,six,1,1,1,5,,1,1,4,,,1,,,,1,1,-2,8,1
Kyoto Kinen 2017,2,,,,Kyoto,2200,seven,,,,6,,1,8,11,,,1,,,,2,-1,,2,
Kyoto Kinen 2017,2,,,,Kyoto,2200,seven,,,,5,,1,10,10,,,1,,,,5,-1,6,3,
Kyoto Kinen 2017,2,,,,Kyoto,2200,eight,,,,4,,1,1,1,,,,,,,2,1,-2,3,
Kyoto Kinen 2017,2,,,,Kyoto,2200,eight,,,,6,,1,13,4,,,1,,,,1,-1,6,4,
Kyoto Kinen 2016,2,,,,Kyoto,2200,one,,,,4,,1,1,3,,,,,,,3,,2,5,
Kyoto Kinen 2016,2,,,,Kyoto,2200,two,,,1,5,,1,7,11,,,,,,,1,,-3,6,
Kyoto Kinen 2016,2,,,,Kyoto,2200,two,,,,8,,1,6,14,,,1,,,,1,-1,-3,6,
Kyoto Kinen 2016,2,,,,Kyoto,2200,three,,,,5,,1,3,7,,,1,,,,2,,,2,
Kyoto Kinen 2016,2,,,,Kyoto,2200,three,,,,6,,1,4,4,,,1,,,,5,1,-8,5,
Kyoto Kinen 2016,2,,,,Kyoto,2200,four,,1,1,4,1,,3,4,,1,1,,,,1,-1,,12,
Kyoto Kinen 2016,2,,,,Kyoto,2200,four,1,1,1,4,,1,17,7,,,1,,,,1,,2,14,
Kyoto Kinen 2016,2,,,,Kyoto,2200,five,,,,7,,1,7,12,,,1,,,,2,,,2,
Kyoto Kinen 2016,2,,,,Kyoto,2200,five,,,,4,,1,1,2,,,,,,,2,,-2,3,
Kyoto Kinen 2016,2,,,,Kyoto,2200,six,,,,5,,1,9,10,,,1,,,,1,,-3,6,
Kyoto Kinen 2016,2,,,,Kyoto,2200,six,,,,8,,1,2,6,,,1,,,,5,2,2,11,
Kyoto Kinen 2016,2,,,,Kyoto,2200,seven,,,,7,,1,2,2,,,1,,,,3,-1,4,8,
Kyoto Kinen 2016,2,,,,Kyoto,2200,seven,,,,4,,1,13,8,,,1,,,,2,,,20,
Kyoto Kinen 2016,2,,,,Kyoto,2200,eight,,,,5,,1,6,8,,,1,,,,2,,,2,
Kyoto Kinen 2016,2,,,,Kyoto,2200,eight,,,,8,,1,10,12,,,1,,,,2,2,-2,3,
Kyoto Kinen 2015,2,,,,Kyoto,2200,one,,,,5,,1,16,13,,,1,,,,2,2,-2,3,
Kyoto Kinen 2015,2,,,,Kyoto,2200,two,,,,7,,,12,8,,,1,,,,2,1,-3,89,
Kyoto Kinen 2015,2,,,,Kyoto,2200,three,,,,7,,,7,13,,,1,,,,3,-1,6,5,
Kyoto Kinen 2015,2,,,,Kyoto,2200,four,,,1,5,,1,4,1,,,,,,,1,-1,-10,40,
Kyoto Kinen 2015,2,,,,Kyoto,2200,five,,,,5,,1,4,9,,,1,,,,5,,4,7,
Kyoto Kinen 2015,2,,,,Kyoto,2200,six,1,1,1,5,,1,1,4,,,1,,,,3,-1,2,5,
Kyoto Kinen 2015,2,,,,Kyoto,2200,six,,,,5,,1,8,3,,,1,,,,2,2,-2,3,
Kyoto Kinen 2015,2,,,,Kyoto,2200,seven,,,,4,1,,5,2,,,,,,,1,1,-2,10,
Kyoto Kinen 2015,2,,,,Kyoto,2200,seven,,1,1,4,,1,4,6,,,,,,,2,1,-14,9,
Kyoto Kinen 2015,2,,,,Kyoto,2200,eight,,,,6,,1,13,12,,,1,,,,2,,,2,
Kyoto Kinen 2015,2,,,,Kyoto,2200,eight,,,,4,,1,6,5,,,,,,,2,1,-2,3,
Kyoto Kinen 2014,2,,,,Kyoto,2200,one,,,,7,,1,12,8,,,1,,,,2,,-2,18,
Kyoto Kinen 2014,2,,,,Kyoto,2200,two,,,,6,1,,4,7,,,,,,,2,2,-2,3,
Kyoto Kinen 2014,2,,,,Kyoto,2200,three,,,,5,1,,1,1,,,1,,,,1,1,-2,11,
Kyoto Kinen 2014,2,,,,Kyoto,2200,four,,,,6,1,,6,7,,,,,,,2,,,2,
Kyoto Kinen 2014,2,,,,Kyoto,2200,five,,,,4,1,,2,6,,1,,,,,1,-1,,13,
Kyoto Kinen 2014,2,,,,Kyoto,2200,five,,,,4,,1,1,8,,,,,,,5,-1,2,4,
Kyoto Kinen 2014,2,,,,Kyoto,2200,six,,,,6,,1,11,8,,,1,,,,1,,-2,11,
Kyoto Kinen 2014,2,,,,Kyoto,2200,six,,,,6,,1,7,3,,,1,,,,2,,-14,10,
Kyoto Kinen 2014,2,,,,Kyoto,2200,seven,,,1,5,,1,8,5,,,,,,,1,-1,-2,11,
Kyoto Kinen 2014,2,,,,Kyoto,2200,seven,,1,1,6,,1,1,2,,,,,,,1,1,6,12,
Kyoto Kinen 2014,2,,,,Kyoto,2200,eight,1,1,1,6,,1,7,7,,,,,,,1,,-3,7,
Kyoto Kinen 2014,2,,,,Kyoto,2200,eight,,,,7,,1,13,5,,,1,,,,2,,,2,
Kyoto Kinen 2013,2,,,,Kyoto,2200,one,,1,1,4,,1,1,1,,,1,,,,5,,4,7,
Kyoto Kinen 2013,2,,,,Kyoto,2200,two,,,,6,,1,9,8,,,,,,,1,1,-3,6,
Kyoto Kinen 2013,2,,,,Kyoto,2200,three,,,,4,,1,2,1,,,1,,,,3,,4,31,
Kyoto Kinen 2013,2,,,,Kyoto,2200,four,,,,4,,1,3,1,,,,,,,3,-1.5,2,4,
Kyoto Kinen 2013,2,,,,Kyoto,2200,five,,,,5,,1,1,1,,,,,,,6,-1,4,9,
Kyoto Kinen 2013,2,,,,Kyoto,2200,six,,,,7,,1,5,2,,,1,,,,5,-1,-4,78,
Kyoto Kinen 2013,2,,,,Kyoto,2200,six,,,,6,,,14,16,,,,,,,3,4,2,29,
Kyoto Kinen 2013,2,,,,Kyoto,2200,seven,,,,4,1,,6,1,1,1,,,,,1,-2,6,43,
Kyoto Kinen 2013,2,,,,Kyoto,2200,seven,,,,4,,1,1,10,,,,,,,2,4,-2,3,
Kyoto Kinen 2013,2,,,,Kyoto,2200,eight,,,1,5,,1,3,6,,,,,,,1,-1,,32,
Kyoto Kinen 2013,2,,,,Kyoto,2200,eight,1,1,1,5,,1,7,1,,,1,,,,3,-1,2,22,
Kyoto Kinen 2012,2,,,,Kyoto,2200,one,,1,1,5,,1,2,2,,,1,,,,1,-1,2,14,
Kyoto Kinen 2012,2,,,,Kyoto,2200,two,,,,5,,,10,5,,,1,,,,2,,,2,
Kyoto Kinen 2012,2,,,,Kyoto,2200,three,1,1,1,5,,1,6,5,,,1,,,,1,,-2,8,1
Kyoto Kinen 2012,2,,,,Kyoto,2200,four,,,,4,,1,3,3,1,,1,,,,1,-2,-8,15,
Kyoto Kinen 2012,2,,,,Kyoto,2200,five,,,,5,,1,4,1,,,,,,,6,-1,-2,1,
Kyoto Kinen 2012,2,,,,Kyoto,2200,six,,,,5,,1,3,4,,,1,,,,2,,,2,
Kyoto Kinen 2012,2,,,,Kyoto,2200,seven,,,,4,,1,5,7,,,,,,,1,1,-2,10,
Kyoto Kinen 2012,2,,,,Kyoto,2200,eight,,,,6,1,,15,13,,1,1,,,,3,,6,1,
Kyoto Kinen 2012,2,,,,Kyoto,2200,eight,,,1,5,,1,6,8,,,,,,,1,1,-3,6,
Kyoto Kinen 2011,2,,,,Kyoto,2200,one,,,,6,,1,11,8,,,1,,,,1,1,-3,6,
Kyoto Kinen 2011,2,,,,Kyoto,2200,two,1,1,1,4,,1,3,14,,,1,,,,1,1,-3,6,
Kyoto Kinen 2011,2,,,,Kyoto,2200,three,,,,4,,1,1,7,1,,,,,,1,1,-8,15,
Kyoto Kinen 2011,2,,,,Kyoto,2200,four,,,,4,,1,9,10,,,1,,,,1,3,-3,6,
Kyoto Kinen 2011,2,,,,Kyoto,2200,five,,1,1,6,1,,12,9,,,1,,,,1,1,-3,6,
Kyoto Kinen 2011,2,,,,Kyoto,2200,five,,,,4,,1,2,1,,,1,,,,6,,-2,1,
Kyoto Kinen 2011,2,,,,Kyoto,2200,six,,,,6,,1,8,2,,,1,,,,3,1,-12,51,
Kyoto Kinen 2011,2,,,,Kyoto,2200,six,,,,6,,1,5,11,,,1,,,,2,1,-2,3,
Kyoto Kinen 2011,2,,,,Kyoto,2200,seven,,,,9,,1,13,10,,,,,,,3,1,2,24,
Kyoto Kinen 2011,2,,,,Kyoto,2200,seven,,,,7,1,,1,6,,1,,,,,2,,2,7,
Kyoto Kinen 2011,2,,,,Kyoto,2200,eight,,,,6,1,,3,4,,,,,,,2,,-2,12,
Kyoto Kinen 2011,2,,,,Kyoto,2200,eight,,,1,4,,1,2,3,,,,,,,2,,-2,3,
Kyoto Kinen 2010,2,,,,Kyoto,2200,one,,,,6,,1,8,2,,,1,,,,5,1,2,17,
Kyoto Kinen 2010,2,,,,Kyoto,2200,two,,,,6,,1,4,3,,,,,,,2,-0.5,-2,4,
Kyoto Kinen 2010,2,,,,Kyoto,2200,three,,,,6,1,,4,10,,,1,,,,5,1,2,1,
Kyoto Kinen 2010,2,,,,Kyoto,2200,four,,,,5,,1,1,1,,,,,,,6,,2,5,
Kyoto Kinen 2010,2,,,,Kyoto,2200,four,,,,4,,1,6,4,,,,,,,3,2,2,9,
Kyoto Kinen 2010,2,,,,Kyoto,2200,five,,,,4,,1,5,1,,,1,,,,5,,2,1,
Kyoto Kinen 2010,2,,,,Kyoto,2200,five,,,1,6,,1,1,2,,,,,,,1,2,-3,7,
Kyoto Kinen 2010,2,,,,Kyoto,2200,six,,,,7,,1,6,7,,,,,,,2,2,-3,37,
Kyoto Kinen 2010,2,,,,Kyoto,2200,six,,,,5,,1,12,7,,,,,,,2,,,3,
Kyoto Kinen 2010,2,,,,Kyoto,2200,seven,,,,6,,1,13,12,,,1,,,,3,1,2,22,
Kyoto Kinen 2010,2,,,,Kyoto,2200,seven,,,,7,,1,3,3,,,,,,,2,,,3,
Kyoto Kinen 2010,2,,,,Kyoto,2200,eight,,1,1,6,,1,4,7,,,,,,,1,,-2,,1
Kyoto Kinen 2010,2,,,,Kyoto,2200,eight,1,1,1,4,1,,2,1,,,,,,,1,2,-3,7,
Kyoto Kinen 2009,2,,,,Kyoto,2200,one,,,,5,,1,2,2,,,,,,,5,-0.5,-8,6,
Kyoto Kinen 2009,2,,,,Kyoto,2200,two,,,,4,,1,6,8,,,1,,,,2,3,-2,4,
Kyoto Kinen 2009,2,,,,Kyoto,2200,three,,,,8,,1,4,2,,,1,,,,5,1,2,1,
Kyoto Kinen 2009,2,,,,Kyoto,2200,four,,,,10,,1,9,8,,,1,,,,2,,2,25,
Kyoto Kinen 2009,2,,,,Kyoto,2200,four,,,,4,,1,1,6,,,,,,,6,,2,5,
Kyoto Kinen 2009,2,,,,Kyoto,2200,five,,,,6,1,,7,6,,,,,,,2,,-3,7,
Kyoto Kinen 2009,2,,,,Kyoto,2200,six,,,,5,,1,10,2,,,1,,,,3,,2,12,
Kyoto Kinen 2009,2,,,,Kyoto,2200,six,1,1,1,5,,1,14,9,,,,,,,1,1,-3,7,
Kyoto Kinen 2009,2,,,,Kyoto,2200,seven,,,,6,,1,15,14,,,1,,,,3,1,4,1,
Kyoto Kinen 2009,2,,,,Kyoto,2200,seven,,1,1,6,,1,1,1,,,,,,,3,1,4,10,
Kyoto Kinen 2009,2,,,,Kyoto,2200,eight,,,1,5,,1,15,10,,,1,,,,3,,6,6,
Kyoto Kinen 2009,2,,,,Kyoto,2200,eight,,,,7,1,,8,11,,1,1,,,,3,,6,2,
Kyoto Kinen 2008,2,,,,Kyoto,2200,one,,,,4,,1,1,4,,,,,,,6,1,4,3,
Kyoto Kinen 2008,2,,,,Kyoto,2200,one,,,,5,1,,11,3,,1,1,,,,5,1,6,11,
Kyoto Kinen 2008,2,,,,Kyoto,2200,two,,,,7,,1,6,12,,,1,,,,2,,,3,
Kyoto Kinen 2008,2,,,,Kyoto,2200,two,,,,7,,1,2,9,,,,,,,2,,,3,
Kyoto Kinen 2008,2,,,,Kyoto,2200,three,,,,5,,1,5,1,,,,,,,2,,,3,
Kyoto Kinen 2008,2,,,,Kyoto,2200,three,,,,6,,1,9,13,,,1,,,,3,4,2,6,
Kyoto Kinen 2008,2,,,,Kyoto,2200,four,,,,8,,1,8,6,,,1,,,,3,,2,23,
Kyoto Kinen 2008,2,,,,Kyoto,2200,four,,,1,9,,1,10,11,,,1,,,,2,,,3,
Kyoto Kinen 2008,2,,,,Kyoto,2200,five,,,,4,,1,15,4,,,1,,,,3,,2,6,
Kyoto Kinen 2008,2,,,,Kyoto,2200,five,1,1,1,4,,1,2,1,,,,,,,3,,6,6,
Kyoto Kinen 2008,2,,,,Kyoto,2200,six,,,,8,,1,4,1,,,1,,,,1,,-10,42,
Kyoto Kinen 2008,2,,,,Kyoto,2200,six,,,,8,,1,7,5,,,,,,,2,1,-2,4,
Kyoto Kinen 2008,2,,,,Kyoto,2200,seven,,,,5,,1,2,2,,,,,,,2,2,-2,4,
Kyoto Kinen 2008,2,,,,Kyoto,2200,seven,,1,1,6,,1,1,3,,,,,,,3,-0.5,2,6,
Kyoto Kinen 2008,2,,,,Kyoto,2200,eight,,,,6,,1,7,3,,,1,,,,2,,,3,
Kyoto Kinen 2008,2,,,,Kyoto,2200,eight,,,,4,1,,11,3,,,,,,,1,3,-3,8,
Queen Cup 2024,3,3,1,,Tokyo,1600,one,,,,3,1,,1,3,1,,,,,,6,,,4,
Queen Cup 2024,3,3,1,,Tokyo,1600,two,,,,3,1,,1,5,1,1,1,,,,7,,-2,4,
Queen Cup 2024,3,3,1,,Tokyo,1600,three,,1,1,3,1,,1,1,1,1,,,,,6,,,12,
Queen Cup 2024,3,3,1,,Tokyo,1600,four,,,,3,1,,4,1,1,1,,,,,1,,,8,
Queen Cup 2024,3,3,1,,Tokyo,1600,four,,,,3,1,,1,3,1,,,,1,,7,,4,2,
Queen Cup 2024,3,3,1,,Tokyo,1600,five,,,,3,1,,1,2,1,,,,,,7,,,6,
Queen Cup 2024,3,3,1,,Tokyo,1600,five,,,,3,1,,9,14,1,1,,,,,1,,,8,
Queen Cup 2024,3,3,1,,Tokyo,1600,six,,,1,3,1,,1,1,1,,,,,,6,,2,15,
Queen Cup 2024,3,3,1,,Tokyo,1600,six,,,,3,1,,11,13,1,1,,,,,3,,,4,
Queen Cup 2024,3,3,1,,Tokyo,1600,seven,,,,3,1,,1,1,1,,1,,1,,6,1,2,2,1
Queen Cup 2024,3,3,1,,Tokyo,1600,seven,,,,3,1,,1,1,1,1,1,,,,6,,,11,
Queen Cup 2024,3,3,1,,Tokyo,1600,eight,,,,3,1,,7,3,1,1,1,,,,3,,,4,
Queen Cup 2024,3,3,1,,Tokyo,1600,eight,1,1,1,3,1,,1,1,1,,,,,,7,,-2,6,
Diamond Stakes 2023,3,,,,Tokyo,3400,one,,,,7,,1,12,6,,,1,,1,,5,-3,15,1,
Diamond Stakes 2023,3,,,,Tokyo,3400,one,,,1,5,,1,1,4,,,,,,,6,,9,7,
Diamond Stakes 2023,3,,,,Tokyo,3400,two,,,,8,,1,13,18,,,,,,,1,-3,10,11,
Diamond Stakes 2023,3,,,,Tokyo,3400,two,1,1,1,4,,1,1,1,,,,,,,5,3,4,5,
Diamond Stakes 2023,3,,,,Tokyo,3400,three,,1,1,7,,,13,16,,,,,,,3,,14,5,
Diamond Stakes 2023,3,,,,Tokyo,3400,three,,,,4,,1,18,11,,,1,,,,3,1,14,9,
Diamond Stakes 2023,3,,,,Tokyo,3400,four,,,,7,,1,12,10,,,1,,,,2,,-2,10,
Diamond Stakes 2023,3,,,,Tokyo,3400,four,,,,6,,1,4,2,,,1,,,,5,,4,5,
Diamond Stakes 2023,3,,,,Tokyo,3400,five,,,,5,,1,7,4,,,1,,,,2,1,2,46,1
Diamond Stakes 2023,3,,,,Tokyo,3400,five,,,,7,,1,10,6,,,1,,,,6,-1,4,5,
Diamond Stakes 2023,3,,,,Tokyo,3400,six,,,,5,,1,6,7,,,1,,,,2,-1,12,3,
Diamond Stakes 2023,3,,,,Tokyo,3400,six,,,,5,1,,6,2,,,1,,,,6,-2,9,7,
Diamond Stakes 2023,3,,,,Tokyo,3400,seven,,,,2,,1,2,9,,,1,,,,5,,4,5,
Diamond Stakes 2023,3,,,,Tokyo,3400,seven,,,,10,,1,10,18,,,1,,,,1,-2,2,41,
Diamond Stakes 2023,3,,,,Tokyo,3400,eight,,,,14,1,,14,8,,,1,,,,3,,14,5,
Diamond Stakes 2023,3,,,,Tokyo,3400,eight,,,,7,,,7,7,,,1,,,,2,-1,-2,10,
Kyoto Himba Stakes 2023,3,,1,,Hanshin,1400,one,,,,4,1,,6,5,,1,,,,,3,3,-2,8,
Kyoto Himba Stakes 2023,3,,1,,Hanshin,1400,one,,,,5,1,,4,1,,,1,,,,5,,-2,3,
Kyoto Himba Stakes 2023,3,,1,,Hanshin,1400,two,,,,6,1,,8,15,,1,,,,,3,2,-2,8,
Kyoto Himba Stakes 2023,3,,1,,Hanshin,1400,two,,,,6,1,,14,7,,,1,,1,,5,2,,10,
Kyoto Himba Stakes 2023,3,,1,,Hanshin,1400,three,1,1,1,5,1,,1,2,,,,,,,4,1,-2,11,
Kyoto Himba Stakes 2023,3,,1,,Hanshin,1400,three,,,,4,1,,4,1,,,,,,,4,,2,5,
Kyoto Himba Stakes 2023,3,,1,,Hanshin,1400,four,,,,5,1,,6,4,,,1,,,,4,2,,13,
Kyoto Himba Stakes 2023,3,,1,,Hanshin,1400,four,,,,6,1,,1,5,,,1,,,,6,-1,,5,
Kyoto Himba Stakes 2023,3,,1,,Hanshin,1400,five,,,,6,1,,10,7,,,,,,,2,2,2,22,
Kyoto Himba Stakes 2023,3,,1,,Hanshin,1400,five,,,,5,1,,10,7,,,1,,,,3,1,2,2,
Kyoto Himba Stakes 2023,3,,1,,Hanshin,1400,six,,,,4,1,,9,2,,,1,,,,5,1,2,4,
Kyoto Himba Stakes 2023,3,,1,,Hanshin,1400,six,,,,5,1,,1,5,,,1,,,,6,,,10,
Kyoto Himba Stakes 2023,3,,1,,Hanshin,1400,seven,,1,1,5,1,,2,4,,,,,,,3,,-2,8,
Kyoto Himba Stakes 2023,3,,1,,Hanshin,1400,seven,,,,6,1,,1,2,,,,,,,3,1,-2,8,
Kyoto Himba Stakes 2023,3,,1,,Hanshin,1400,seven,,,,5,1,,6,7,,,1,,,,2,,,7,
Kyoto Himba Stakes 2023,3,,1,,Hanshin,1400,eight,,,,4,1,,12,10,1,1,,,,,1,,-6,17,
Kyoto Himba Stakes 2023,3,,1,,Hanshin,1400,eight,,,,6,1,,15,8,,1,1,,,,3,,-2,8,
Kyoto Himba Stakes 2023,3,,1,,Hanshin,1400,eight,,,1,6,1,,9,3,,,1,,,,2,1,,7,
Kokura Daishoten 2023,3,,,,Kokura,1800,one,,1,1,7,,1,13,6,,,,,,,3,1,-2,13,
Kokura Daishoten 2023,3,,,,Kokura,1800,one,,,,4,,1,6,4,,,1,,,,3,,-2,5,
Kokura Daishoten 2023,3,,,,Kokura,1800,two,,,,4,1,,14,9,,,,,,,3,-1,6,2,
Kokura Daishoten 2023,3,,,,Kokura,1800,two,,,,5,,1,10,3,,,,,,,5,-0.5,-2,1,
Kokura Daishoten 2023,3,,,,Kokura,1800,three,,,,8,,1,8,13,,,,,,,5,-3,-2,1,
Kokura Daishoten 2023,3,,,,Kokura,1800,three,1,1,1,7,,,6,2,,,1,,,,3,1.5,-2,10,
Kokura Daishoten 2023,3,,,,Kokura,1800,four,,,1,5,,1,4,4,,,,,,,5,-2,-2,1,
Kokura Daishoten 2023,3,,,,Kokura,1800,four,,,,7,,1,7,10,,,1,,,,4,-2,2,5,
Kokura Daishoten 2023,3,,,,Kokura,1800,five,,,,7,,1,5,8,,,1,,,,4,-2,-2,2,
Kokura Daishoten 2023,3,,,,Kokura,1800,five,,,,7,,,3,2,,,1,,,,4,-1,2,9,
Kokura Daishoten 2023,3,,,,Kokura,1800,six,,,,7,,,2,5,,,,,,,5,-1,-2,1,
Kokura Daishoten 2023,3,,,,Kokura,1800,six,,,,6,,1,1,2,,,,,,,4,,2,5,
Kokura Daishoten 2023,3,,,,Kokura,1800,seven,,,,6,1,,7,18,,1,,,,,1,-2,-4,13,
Kokura Daishoten 2023,3,,,,Kokura,1800,seven,,,,5,,,5,5,,,,,,,4,-1,,8,
Kokura Daishoten 2023,3,,,,Kokura,1800,eight,,,,6,,,8,17,,,1,,,,3,,-2,5,
Kokura Daishoten 2023,3,,,,Kokura,1800,eight,,,,6,,1,15,7,,,,,,,3,,2,5,
Kyoto Himba Stakes 2022,3,,1,,Hanshin,1400,one,,,,5,1,,13,12,,1,1,,,,3,-1,-2,8,
Kyoto Himba Stakes 2022,3,,1,,Hanshin,1400,one,,1,1,5,1,,1,1,,,,,,,6,-1,,17,
Kyoto Himba Stakes 2022,3,,1,,Hanshin,1400,two,,,,5,1,,5,14,,,,,,,3,2,-2,5,
Kyoto Himba Stakes 2022,3,,1,,Hanshin,1400,two,,,,6,1,,4,2,,,1,,,,4,1,,13,
Kyoto Himba Stakes 2022,3,,1,,Hanshin,1400,three,,,,8,1,,12,14,,,1,,,,4,,2,5,
Kyoto Himba Stakes 2022,3,,1,,Hanshin,1400,three,,,,6,1,,4,4,,,1,,,,4,,2,10,
Kyoto Himba Stakes 2022,3,,1,,Hanshin,1400,four,1,1,1,5,1,,12,9,,,1,,,,1,1,-2,12,
Kyoto Himba Stakes 2022,3,,1,,Hanshin,1400,four,,,,4,1,,5,7,,,1,,,,3,1,2,11,
Kyoto Himba Stakes 2022,3,,1,,Hanshin,1400,five,,,,6,1,,12,14,,,1,,,,5,,2,,
Kyoto Himba Stakes 2022,3,,1,,Hanshin,1400,five,,,,4,1,,8,5,,,1,,,,3,1,2,11,
Kyoto Himba Stakes 2022,3,,1,,Hanshin,1400,six,,,,5,1,,3,13,,1,1,,,,3,,-2,8,
Kyoto Himba Stakes 2022,3,,1,,Hanshin,1400,seven,,,,5,1,,12,5,,1,1,,1,,1,,-1,14,1
Kyoto Himba Stakes 2022,3,,1,,Hanshin,1400,seven,,,,6,1,,5,16,,1,1,,,,3,1,-2,8,
Kyoto Himba Stakes 2022,3,,1,,Hanshin,1400,seven,,,1,6,1,,1,5,,,1,,,,6,-1,,8,
Kyoto Himba Stakes 2022,3,,1,,Hanshin,1400,eight,,,,6,1,,11,7,,1,1,,,,3,,-2,8,
Kyoto Himba Stakes 2022,3,,1,,Hanshin,1400,eight,,,,6,1,,16,6,,1,1,,,,3,,-2,8,
Kyoto Himba Stakes 2022,3,,1,,Hanshin,1400,eight,,,,5,1,,1,8,,,1,,,,6,-1,,1,
Kyoto Himba Stakes 2021,3,,1,,Hanshin,1400,one,,,,4,1,,17,10,,,1,,,,4,2,,13,
Kyoto Himba Stakes 2021,3,,1,,Hanshin,1400,one,,,,4,1,,15,7,,,1,,,,5,,2,,
Kyoto Himba Stakes 2021,3,,1,,Hanshin,1400,two,,,,5,1,,15,16,,,1,,,,4,,-2,5,
Kyoto Himba Stakes 2021,3,,1,,Hanshin,1400,two,1,1,1,5,1,,6,9,,,,,,,2,-1,,7,
Kyoto Himba Stakes 2021,3,,1,,Hanshin,1400,three,,,,5,1,,9,3,,,1,,,,5,1,2,26,
Kyoto Himba Stakes 2021,3,,1,,Hanshin,1400,three,,,,6,1,,14,12,,,,,1,,5,-1,-3,4,
Kyoto Himba Stakes 2021,3,,1,,Hanshin,1400,four,,,,5,1,,16,2,,,,,,,4,-1,2,5,
Kyoto Himba Stakes 2021,3,,1,,Hanshin,1400,four,,,,6,1,,1,2,,,,,,,6,-1,-2,1,
Kyoto Himba Stakes 2021,3,,1,,Hanshin,1400,five,,,,4,1,,7,8,,,1,,,,4,1,-2,5,
Kyoto Himba Stakes 2021,3,,1,,Hanshin,1400,five,,,,6,1,,8,2,,,1,,,,5,1,2,4,
Kyoto Himba Stakes 2021,3,,1,,Hanshin,1400,six,,,,5,1,,10,6,,,1,,,,4,2,,13,
Kyoto Himba Stakes 2021,3,,1,,Hanshin,1400,six,,,,4,1,,9,6,,1,,,,,3,,-2,8,
Kyoto Himba Stakes 2021,3,,1,,Hanshin,1400,seven,,,,5,1,,9,11,,,1,,,,3,,2,24,
Kyoto Himba Stakes 2021,3,,1,,Hanshin,1400,seven,,,1,5,1,,5,9,,,1,,,,4,,-2,9,
Kyoto Himba Stakes 2021,3,,1,,Hanshin,1400,eight,,1,1,4,1,,14,3,,,,,,,4,1,-2,9,
Kyoto Himba Stakes 2021,3,,1,,Hanshin,1400,eight,,,,6,1,,4,10,,,1,,,,3,2,2,2,
Kyoto Himba Stakes 2020,3,,1,,Kyoto,1400,one,,,,5,1,,3,2,,,1,,,,4,,-2,4,
Kyoto Himba Stakes 2020,3,,1,,Kyoto,1400,one,,,,4,1,,5,6,1,1,,,,,1,-1,-6,18,
Kyoto Himba Stakes 2020,3,,1,,Kyoto,1400,two,,,,6,1,,5,4,,,1,,,,3,1,2,12,
Kyoto Himba Stakes 2020,3,,1,,Kyoto,1400,two,,,,4,1,,12,14,,,1,,,,4,1,2,5,
Kyoto Himba Stakes 2020,3,,1,,Kyoto,1400,three,,,,5,1,,7,10,,1,1,,,,3,,-2,9,
Kyoto Himba Stakes 2020,3,,1,,Kyoto,1400,three,,,1,6,1,,5,9,,1,1,,,,3,1,-2,9,
Kyoto Himba Stakes 2020,3,,1,,Kyoto,1400,four,,,,4,1,,16,7,,,1,,,,3,1,-2,6,
Kyoto Himba Stakes 2020,3,,1,,Kyoto,1400,four,,,,5,1,,1,1,,,1,,,,6,-1,2,1,
Kyoto Himba Stakes 2020,3,,1,,Kyoto,1400,five,,1,1,4,1,,2,3,,,1,,,,4,2,,14,
Kyoto Himba Stakes 2020,3,,1,,Kyoto,1400,five,,,,6,1,,11,7,,1,1,,,,3,1,-2,9,
Kyoto Himba Stakes 2020,3,,1,,Kyoto,1400,six,,,,4,1,,14,4,,,1,,,,3,1,2,2,
Kyoto Himba Stakes 2020,3,,1,,Kyoto,1400,six,,,,5,1,,4,2,,,1,,,,5,1,2,9,
Kyoto Himba Stakes 2020,3,,1,,Kyoto,1400,seven,,,,4,1,,3,1,,1,,,,,3,1,-2,9,
Kyoto Himba Stakes 2020,3,,1,,Kyoto,1400,seven,,,,4,1,,1,1,,,1,,,,6,1,,3,
Kyoto Himba Stakes 2020,3,,1,,Kyoto,1400,eight,,,,6,1,,15,6,,1,1,,,,3,,-2,9,
Kyoto Himba Stakes 2020,3,,1,,Kyoto,1400,eight,,,,4,1,,5,13,,,,,,,2,,,8,
Kyoto Himba Stakes 2020,3,,1,,Kyoto,1400,eight,1,1,1,5,1,,1,3,,,,,,,3,2,-2,6,
